155,Q1,${lm://Field/1} (155),1
156,Q1,${lm://Field/1} (156),1
157,Q1,${lm://Field/1} (157),1
158,Q1,${lm://Field/1} (158),1
159,Q1,${lm://Field/1} (159),1
160,Q1,${lm://Field/1} (160),1
161,Q1,${lm://Field/1} (161),1
162,Q1,${lm://Field/1} (162),1
163,Q1,${lm://Field/1} (163),1
164,Q1,${lm://Field/1} (164),1
165,Q1,${lm://Field/1} (165),1
166,Q1,${lm://Field/1} (166),1
167,Q1,${lm://Field/1} (167),1
168,Q1,${lm://Field/1} (168),1
169,Q1,${lm://Field/1} (169),1
170,Q1,${lm://Field/1} (170),1
171,Q1,${lm://Field/1} (171),1
172,Q1,${lm://Field/1} (172),1
173,Q1,${lm://Field/1} (173),1
174,Q1,${lm://Field/1} (174),1
175,Q1,${lm://Field/1} (175),1
176,Q1,${lm://Field/1} (176),1
177,Q1,${lm://Field/1} (177),1
178,Q1,${lm://Field/1} (178),1
179,Q1,${lm://Field/1} (179),1
180,Q1,${lm://Field/1} (180),1
181,Q1,${lm://Field/1} (181),1
182,Q1,${lm://Field/1} (182),1
183,Q1,${lm://Field/1} (183),1
184,Q1,${lm://Field/1} (184),1
185,Q1,${lm://Field/1} (185),1
186,Q1,${lm://Field/1} (186),1
187,Q1,${lm://Field/1} (187),1
188,Q1,${lm://Field/1} (188),1
1,Q8_1,Issues: (1)-This is not a selfie,NA
2,Q8_1,Issues: (2)-This is not a selfie,NA
3,Q8_1,Issues: (3)-This is not a selfie,NA
4,Q8_1,Issues: (4)-This is not a selfie,NA
5,Q8_1,Issues: (5)-This is not a selfie,NA
6,Q8_1,Issues: (6)-This is not a selfie,NA
7,Q8_1,Issues: (7)-This is not a selfie,NA
8,Q8_1,Issues: (8)-This is not a selfie,NA
9,Q8_1,Issues: (9)-This is not a selfie,NA
10,Q8_1,Issues: (10)-This is not a selfie,1
11,Q8_1,Issues: (11)-This is not a selfie,NA
12,Q8_1,Issues: (12)-This is not a selfie,NA
13,Q8_1,Issues: (13)-This is not a selfie,NA
14,Q8_1,Issues: (14)-This is not a selfie,NA
15,Q8_1,Issues: (15)-This is not a selfie,NA
16,Q8_1,Issues: (16)-This is not a selfie,1
17,Q8_1,Issues: (17)-This is not a selfie,NA
18,Q8_1,Issues: (18)-This is not a selfie,NA
19,Q8_1,Issues: (19)-This is not a selfie,NA
20,Q8_1,Issues: (20)-This is not a selfie,NA
21,Q8_1,Issues: (21)-This is not a selfie,NA
22,Q8_1,Issues: (22)-This is not a selfie,NA
23,Q8_1,Issues: (23)-This is not a selfie,NA
24,Q8_1,Issues: (24)-This is not a selfie,NA
25,Q8_1,Issues: (25)-This is not a selfie,NA
26,Q8_1,Issues: (26)-This is not a selfie,NA
27,Q8_1,Issues: (27)-This is not a selfie,NA
28,Q8_1,Issues: (28)-This is not a selfie,NA
29,Q8_1,Issues: (29)-This is not a selfie,NA
30,Q8_1,Issues: (30)-This is not a selfie,NA
31,Q8_1,Issues: (31)-This is not a selfie,NA
32,Q8_1,Issues: (32)-This is not a selfie,NA
33,Q8_1,Issues: (33)-This is not a selfie,NA
34,Q8_1,Issues: (34)-This is not a selfie,NA
35,Q8_1,Issues: (35)-This is not a selfie,NA
36,Q8_1,Issues: (36)-This is not a selfie,NA
37,Q8_1,Issues: (37)-This is not a selfie,NA
38,Q8_1,Issues: (38)-This is not a selfie,NA
39,Q8_1,Issues: (39)-This is not a selfie,NA
40,Q8_1,Issues: (40)-This is not a selfie,NA
41,Q8_1,Issues: (41)-This is not a selfie,NA
42,Q8_1,Issues: (42)-This is not a selfie,NA
43,Q8_1,Issues: (43)-This is not a selfie,NA
44,Q8_1,Issues: (44)-This is not a selfie,NA
45,Q8_1,Issues: (45)-This is not a selfie,NA
46,Q8_1,Issues: (46)-This is not a selfie,NA
47,Q8_1,Issues: (47)-This is not a selfie,NA
48,Q8_1,Issues: (48)-This is not a selfie,NA
49,Q8_1,Issues: (49)-This is not a selfie,NA
50,Q8_1,Issues: (50)-This is not a selfie,NA
51,Q8_1,Issues: (51)-This is not a selfie,NA
52,Q8_1,Issues: (52)-This is not a selfie,NA
53,Q8_1,Issues: (53)-This is not a selfie,NA
54,Q8_1,Issues: (54)-This is not a selfie,1
55,Q8_1,Issues: (55)-This is not a selfie,NA
56,Q8_1,Issues: (56)-This is not a selfie,NA
57,Q8_1,Issues: (57)-This is not a selfie,NA
58,Q8_1,Issues: (58)-This is not a selfie,NA
59,Q8_1,Issues: (59)-This is not a selfie,NA
60,Q8_1,Issues: (60)-This is not a selfie,NA
61,Q8_1,Issues: (61)-This is not a selfie,NA
62,Q8_1,Issues: (62)-This is not a selfie,NA
63,Q8_1,Issues: (63)-This is not a selfie,NA
64,Q8_1,Issues: (64)-This is not a selfie,NA
65,Q8_1,Issues: (65)-This is not a selfie,NA
66,Q8_1,Issues: (66)-This is not a selfie,NA
67,Q8_1,Issues: (67)-This is not a selfie,NA
68,Q8_1,Issues: (68)-This is not a selfie,NA
69,Q8_1,Issues: (69)-This is not a selfie,NA
70,Q8_1,Issues: (70)-This is not a selfie,NA
71,Q8_1,Issues: (71)-This is not a selfie,1
72,Q8_1,Issues: (72)-This is not a selfie,NA
73,Q8_1,Issues: (73)-This is not a selfie,NA
74,Q8_1,Issues: (74)-This is not a selfie,NA
75,Q8_1,Issues: (75)-This is not a selfie,NA
76,Q8_1,Issues: (76)-This is not a selfie,NA
77,Q8_1,Issues: (77)-This is not a selfie,NA
78,Q8_1,Issues: (78)-This is not a selfie,NA
79,Q8_1,Issues: (79)-This is not a selfie,NA
80,Q8_1,Issues: (80)-This is not a selfie,NA
81,Q8_1,Issues: (81)-This is not a selfie,NA
82,Q8_1,Issues: (82)-This is not a selfie,NA
83,Q8_1,Issues: (83)-This is not a selfie,NA
84,Q8_1,Issues: (84)-This is not a selfie,NA
85,Q8_1,Issues: (85)-This is not a selfie,NA
86,Q8_1,Issues: (86)-This is not a selfie,NA
87,Q8_1,Issues: (87)-This is not a selfie,NA
88,Q8_1,Issues: (88)-This is not a selfie,NA
89,Q8_1,Issues: (89)-This is not a selfie,NA
90,Q8_1,Issues: (90)-This is not a selfie,1
91,Q8_1,Issues: (91)-This is not a selfie,NA
92,Q8_1,Issues: (92)-This is not a selfie,NA
93,Q8_1,Issues: (93)-This is not a selfie,NA
94,Q8_1,Issues: (94)-This is not a selfie,NA
95,Q8_1,Issues: (95)-This is not a selfie,NA
96,Q8_1,Issues: (96)-This is not a selfie,NA
97,Q8_1,Issues: (97)-This is not a selfie,NA
98,Q8_1,Issues: (98)-This is not a selfie,NA
99,Q8_1,Issues: (99)-This is not a selfie,NA
100,Q8_1,Issues: (100)-This is not a selfie,NA
101,Q8_1,Issues: (101)-This is not a selfie,NA
102,Q8_1,Issues: (102)-This is not a selfie,NA
103,Q8_1,Issues: (103)-This is not a selfie,NA
104,Q8_1,Issues: (104)-This is not a selfie,NA
105,Q8_1,Issues: (105)-This is not a selfie,NA
106,Q8_1,Issues: (106)-This is not a selfie,NA
107,Q8_1,Issues: (107)-This is not a selfie,NA
108,Q8_1,Issues: (108)-This is not a selfie,NA
109,Q8_1,Issues: (109)-This is not a selfie,NA
110,Q8_1,Issues: (110)-This is not a selfie,1
111,Q8_1,Issues: (111)-This is not a selfie,NA
112,Q8_1,Issues: (112)-This is not a selfie,NA
113,Q8_1,Issues: (113)-This is not a selfie,NA
114,Q8_1,Issues: (114)-This is not a selfie,NA
115,Q8_1,Issues: (115)-This is not a selfie,NA
116,Q8_1,Issues: (116)-This is not a selfie,NA
117,Q8_1,Issues: (117)-This is not a selfie,NA
118,Q8_1,Issues: (118)-This is not a selfie,NA
119,Q8_1,Issues: (119)-This is not a selfie,NA
120,Q8_1,Issues: (120)-This is not a selfie,NA
121,Q8_1,Issues: (121)-This is not a selfie,NA
122,Q8_1,Issues: (122)-This is not a selfie,NA
123,Q8_1,Issues: (123)-This is not a selfie,NA
124,Q8_1,Issues: (124)-This is not a selfie,NA
125,Q8_1,Issues: (125)-This is not a selfie,NA
126,Q8_1,Issues: (126)-This is not a selfie,NA
127,Q8_1,Issues: (127)-This is not a selfie,NA
128,Q8_1,Issues: (128)-This is not a selfie,NA
129,Q8_1,Issues: (129)-This is not a selfie,NA
130,Q8_1,Issues: (130)-This is not a selfie,NA
131,Q8_1,Issues: (131)-This is not a selfie,NA
132,Q8_1,Issues: (132)-This is not a selfie,NA
133,Q8_1,Issues: (133)-This is not a selfie,NA
134,Q8_1,Issues: (134)-This is not a selfie,NA
135,Q8_1,Issues: (135)-This is not a selfie,NA
136,Q8_1,Issues: (136)-This is not a selfie,NA
137,Q8_1,Issues: (137)-This is not a selfie,NA
138,Q8_1,Issues: (138)-This is not a selfie,NA
139,Q8_1,Issues: (139)-This is not a selfie,NA
140,Q8_1,Issues: (140)-This is not a selfie,NA
141,Q8_1,Issues: (141)-This is not a selfie,NA
142,Q8_1,Issues: (142)-This is not a selfie,NA
143,Q8_1,Issues: (143)-This is not a selfie,NA
144,Q8_1,Issues: (144)-This is not a selfie,NA
145,Q8_1,Issues: (145)-This is not a selfie,NA
146,Q8_1,Issues: (146)-This is not a selfie,NA
147,Q8_1,Issues: (147)-This is not a selfie,NA
148,Q8_1,Issues: (148)-This is not a selfie,NA
149,Q8_1,Issues: (149)-This is not a selfie,NA
150,Q8_1,Issues: (150)-This is not a selfie,NA
151,Q8_1,Issues: (151)-This is not a selfie,NA
152,Q8_1,Issues: (152)-This is not a selfie,NA
153,Q8_1,Issues: (153)-This is not a selfie,NA
154,Q8_1,Issues: (154)-This is not a selfie,NA
155,Q8_1,Issues: (155)-This is not a selfie,NA
156,Q8_1,Issues: (156)-This is not a selfie,NA
157,Q8_1,Issues: (157)-This is not a selfie,NA
158,Q8_1,Issues: (158)-This is not a selfie,NA
159,Q8_1,Issues: (159)-This is not a selfie,NA
160,Q8_1,Issues: (160)-This is not a selfie,NA
161,Q8_1,Issues: (161)-This is not a selfie,NA
162,Q8_1,Issues: (162)-This is not a selfie,NA
163,Q8_1,Issues: (163)-This is not a selfie,NA
164,Q8_1,Issues: (164)-This is not a selfie,NA
165,Q8_1,Issues: (165)-This is not a selfie,NA
166,Q8_1,Issues: (166)-This is not a selfie,1
167,Q8_1,Issues: (167)-This is not a selfie,NA
168,Q8_1,Issues: (168)-This is not a selfie,NA
169,Q8_1,Issues: (169)-This is not a selfie,NA
170,Q8_1,Issues: (170)-This is not a selfie,NA
171,Q8_1,Issues: (171)-This is not a selfie,NA
172,Q8_1,Issues: (172)-This is not a selfie,NA
173,Q8_1,Issues: (173)-This is not a selfie,NA
174,Q8_1,Issues: (174)-This is not a selfie,NA
175,Q8_1,Issues: (175)-This is not a selfie,NA
176,Q8_1,Issues: (176)-This is not a selfie,NA
177,Q8_1,Issues: (177)-This is not a selfie,NA
178,Q8_1,Issues: (178)-This is not a selfie,NA
179,Q8_1,Issues: (179)-This is not a selfie,NA
180,Q8_1,Issues: (180)-This is not a selfie,NA
181,Q8_1,Issues: (181)-This is not a selfie,NA
182,Q8_1,Issues: (182)-This is not a selfie,NA
183,Q8_1,Issues: (183)-This is not a selfie,NA
184,Q8_1,Issues: (184)-This is not a selfie,NA
185,Q8_1,Issues: (185)-This is not a selfie,NA
186,Q8_1,Issues: (186)-This is not a selfie,NA
187,Q8_1,Issues: (187)-This is not a selfie,NA
188,Q8_1,Issues: (188)-This is not a selfie,NA
1,Q8_2,Issues: (1)-I cannot see the selfie,1
2,Q8_2,Issues: (2)-I cannot see the selfie,NA
3,Q8_2,Issues: (3)-I cannot see the selfie,NA
4,Q8_2,Issues: (4)-I cannot see the selfie,NA
5,Q8_2,Issues: (5)-I cannot see the selfie,NA
6,Q8_2,Issues: (6)-I cannot see the selfie,NA
7,Q8_2,Issues: (7)-I cannot see the selfie,NA
8,Q8_2,Issues: (8)-I cannot see the selfie,NA
9,Q8_2,Issues: (9)-I cannot see the selfie,1
10,Q8_2,Issues: (10)-I cannot see the selfie,NA
11,Q8_2,Issues: (11)-I cannot see the selfie,NA
12,Q8_2,Issues: (12)-I cannot see the selfie,NA
13,Q8_2,Issues: (13)-I cannot see the selfie,NA
14,Q8_2,Issues: (14)-I cannot see the selfie,NA
15,Q8_2,Issues: (15)-I cannot see the selfie,NA
16,Q8_2,Issues: (16)-I cannot see the selfie,NA
17,Q8_2,Issues: (17)-I cannot see the selfie,NA
18,Q8_2,Issues: (18)-I cannot see the selfie,NA
19,Q8_2,Issues: (19)-I cannot see the selfie,NA
20,Q8_2,Issues: (20)-I cannot see the selfie,NA
21,Q8_2,Issues: (21)-I cannot see the selfie,NA
22,Q8_2,Issues: (22)-I cannot see the selfie,NA
23,Q8_2,Issues: (23)-I cannot see the selfie,NA
24,Q8_2,Issues: (24)-I cannot see the selfie,NA
25,Q8_2,Issues: (25)-I cannot see the selfie,NA
26,Q8_2,Issues: (26)-I cannot see the selfie,NA
27,Q8_2,Issues: (27)-I cannot see the selfie,NA
28,Q8_2,Issues: (28)-I cannot see the selfie,NA
29,Q8_2,Issues: (29)-I cannot see the selfie,NA
30,Q8_2,Issues: (30)-I cannot see the selfie,NA
31,Q8_2,Issues: (31)-I cannot see the selfie,NA
32,Q8_2,Issues: (32)-I cannot see the selfie,NA
33,Q8_2,Issues: (33)-I cannot see the selfie,NA
34,Q8_2,Issues: (34)-I cannot see the selfie,NA
35,Q8_2,Issues: (35)-I cannot see the selfie,1
36,Q8_2,Issues: (36)-I cannot see the selfie,NA
37,Q8_2,Issues: (37)-I cannot see the selfie,NA
38,Q8_2,Issues: (38)-I cannot see the selfie,1
39,Q8_2,Issues: (39)-I cannot see the selfie,NA
40,Q8_2,Issues: (40)-I cannot see the selfie,NA
41,Q8_2,Issues: (41)-I cannot see the selfie,NA
42,Q8_2,Issues: (42)-I cannot see the selfie,NA
43,Q8_2,Issues: (43)-I cannot see the selfie,NA
44,Q8_2,Issues: (44)-I cannot see the selfie,NA
45,Q8_2,Issues: (45)-I cannot see the selfie,NA
46,Q8_2,Issues: (46)-I cannot see the selfie,1
47,Q8_2,Issues: (47)-I cannot see the selfie,NA
48,Q8_2,Issues: (48)-I cannot see the selfie,NA
49,Q8_2,Issues: (49)-I cannot see the selfie,NA
50,Q8_2,Issues: (50)-I cannot see the selfie,NA
51,Q8_2,Issues: (51)-I cannot see the selfie,NA
52,Q8_2,Issues: (52)-I cannot see the selfie,NA
53,Q8_2,Issues: (53)-I cannot see the selfie,NA
54,Q8_2,Issues: (54)-I cannot see the selfie,NA
55,Q8_2,Issues: (55)-I cannot see the selfie,NA
56,Q8_2,Issues: (56)-I cannot see the selfie,NA
57,Q8_2,Issues: (57)-I cannot see the selfie,NA
58,Q8_2,Issues: (58)-I cannot see the selfie,NA
59,Q8_2,Issues: (59)-I cannot see the selfie,NA
60,Q8_2,Issues: (60)-I cannot see the selfie,NA
61,Q8_2,Issues: (61)-I cannot see the selfie,NA
62,Q8_2,Issues: (62)-I cannot see the selfie,NA
63,Q8_2,Issues: (63)-I cannot see the selfie,NA
64,Q8_2,Issues: (64)-I cannot see the selfie,NA
65,Q8_2,Issues: (65)-I cannot see the selfie,NA
66,Q8_2,Issues: (66)-I cannot see the selfie,NA
67,Q8_2,Issues: (67)-I cannot see the selfie,NA
68,Q8_2,Issues: (68)-I cannot see the selfie,NA
69,Q8_2,Issues: (69)-I cannot see the selfie,NA
70,Q8_2,Issues: (70)-I cannot see the selfie,NA
71,Q8_2,Issues: (71)-I cannot see the selfie,NA
72,Q8_2,Issues: (72)-I cannot see the selfie,NA
73,Q8_2,Issues: (73)-I cannot see the selfie,NA
74,Q8_2,Issues: (74)-I cannot see the selfie,NA
75,Q8_2,Issues: (75)-I cannot see the selfie,NA
76,Q8_2,Issues: (76)-I cannot see the selfie,NA
77,Q8_2,Issues: (77)-I cannot see the selfie,NA
78,Q8_2,Issues: (78)-I cannot see the selfie,NA
79,Q8_2,Issues: (79)-I cannot see the selfie,NA
80,Q8_2,Issues: (80)-I cannot see the selfie,NA
81,Q8_2,Issues: (81)-I cannot see the selfie,NA
82,Q8_2,Issues: (82)-I cannot see the selfie,NA
83,Q8_2,Issues: (83)-I cannot see the selfie,NA
84,Q8_2,Issues: (84)-I cannot see the selfie,1
85,Q8_2,Issues: (85)-I cannot see the selfie,NA
86,Q8_2,Issues: (86)-I cannot see the selfie,NA
87,Q8_2,Issues: (87)-I cannot see the selfie,NA
88,Q8_2,Issues: (88)-I cannot see the selfie,NA
89,Q8_2,Issues: (89)-I cannot see the selfie,NA
90,Q8_2,Issues: (90)-I cannot see the selfie,NA
91,Q8_2,Issues: (91)-I cannot see the selfie,NA
92,Q8_2,Issues: (92)-I cannot see the selfie,NA
93,Q8_2,Issues: (93)-I cannot see the selfie,NA
94,Q8_2,Issues: (94)-I cannot see the selfie,1
95,Q8_2,Issues: (95)-I cannot see the selfie,NA
96,Q8_2,Issues: (96)-I cannot see the selfie,1
97,Q8_2,Issues: (97)-I cannot see the selfie,NA
98,Q8_2,Issues: (98)-I cannot see the selfie,NA
99,Q8_2,Issues: (99)-I cannot see the selfie,NA
100,Q8_2,Issues: (100)-I cannot see the selfie,NA
101,Q8_2,Issues: (101)-I cannot see the selfie,NA
102,Q8_2,Issues: (102)-I cannot see the selfie,NA
103,Q8_2,Issues: (103)-I cannot see the selfie,NA
104,Q8_2,Issues: (104)-I cannot see the selfie,1
105,Q8_2,Issues: (105)-I cannot see the selfie,NA
106,Q8_2,Issues: (106)-I cannot see the selfie,NA
107,Q8_2,Issues: (107)-I cannot see the selfie,NA
108,Q8_2,Issues: (108)-I cannot see the selfie,NA
109,Q8_2,Issues: (109)-I cannot see the selfie,NA
110,Q8_2,Issues: (110)-I cannot see the selfie,NA
111,Q8_2,Issues: (111)-I cannot see the selfie,NA
112,Q8_2,Issues: (112)-I cannot see the selfie,NA
113,Q8_2,Issues: (113)-I cannot see the selfie,NA
114,Q8_2,Issues: (114)-I cannot see the selfie,NA
115,Q8_2,Issues: (115)-I cannot see the selfie,NA
116,Q8_2,Issues: (116)-I cannot see the selfie,NA
117,Q8_2,Issues: (117)-I cannot see the selfie,NA
118,Q8_2,Issues: (118)-I cannot see the selfie,NA
119,Q8_2,Issues: (119)-I cannot see the selfie,NA
120,Q8_2,Issues: (120)-I cannot see the selfie,NA
121,Q8_2,Issues: (121)-I cannot see the selfie,NA
122,Q8_2,Issues: (122)-I cannot see the selfie,NA
123,Q8_2,Issues: (123)-I cannot see the selfie,NA
124,Q8_2,Issues: (124)-I cannot see the selfie,NA
125,Q8_2,Issues: (125)-I cannot see the selfie,NA
126,Q8_2,Issues: (126)-I cannot see the selfie,NA
127,Q8_2,Issues: (127)-I cannot see the selfie,NA
128,Q8_2,Issues: (128)-I cannot see the selfie,NA
129,Q8_2,Issues: (129)-I cannot see the selfie,NA
130,Q8_2,Issues: (130)-I cannot see the selfie,NA
131,Q8_2,Issues: (131)-I cannot see the selfie,NA
132,Q8_2,Issues: (132)-I cannot see the selfie,1
133,Q8_2,Issues: (133)-I cannot see the selfie,NA
134,Q8_2,Issues: (134)-I cannot see the selfie,NA
135,Q8_2,Issues: (135)-I cannot see the selfie,NA
136,Q8_2,Issues: (136)-I cannot see the selfie,NA
137,Q8_2,Issues: (137)-I cannot see the selfie,NA
138,Q8_2,Issues: (138)-I cannot see the selfie,NA
139,Q8_2,Issues: (139)-I cannot see the selfie,NA
140,Q8_2,Issues: (140)-I cannot see the selfie,NA
141,Q8_2,Issues: (141)-I cannot see the selfie,NA
142,Q8_2,Issues: (142)-I cannot see the selfie,NA
143,Q8_2,Issues: (143)-I cannot see the selfie,NA
144,Q8_2,Issues: (144)-I cannot see the selfie,NA
145,Q8_2,Issues: (145)-I cannot see the selfie,NA
146,Q8_2,Issues: (146)-I cannot see the selfie,NA
147,Q8_2,Issues: (147)-I cannot see the selfie,NA
148,Q8_2,Issues: (148)-I cannot see the selfie,NA
149,Q8_2,Issues: (149)-I cannot see the selfie,NA
150,Q8_2,Issues: (150)-I cannot see the selfie,NA
151,Q8_2,Issues: (151)-I cannot see the selfie,NA
152,Q8_2,Issues: (152)-I cannot see the selfie,NA
153,Q8_2,Issues: (153)-I cannot see the selfie,NA
154,Q8_2,Issues: (154)-I cannot see the selfie,NA
155,Q8_2,Issues: (155)-I cannot see the selfie,NA
156,Q8_2,Issues: (156)-I cannot see the selfie,NA
157,Q8_2,Issues: (157)-I cannot see the selfie,NA
158,Q8_2,Issues: (158)-I cannot see the selfie,NA
159,Q8_2,Issues: (159)-I cannot see the selfie,NA
160,Q8_2,Issues: (160)-I cannot see the selfie,NA
161,Q8_2,Issues: (161)-I cannot see the selfie,NA
162,Q8_2,Issues: (162)-I cannot see the selfie,1
163,Q8_2,Issues: (163)-I cannot see the selfie,NA
164,Q8_2,Issues: (164)-I cannot see the selfie,NA
165,Q8_2,Issues: (165)-I cannot see the selfie,NA
166,Q8_2,Issues: (166)-I cannot see the selfie,NA
167,Q8_2,Issues: (167)-I cannot see the selfie,NA
168,Q8_2,Issues: (168)-I cannot see the selfie,NA
169,Q8_2,Issues: (169)-I cannot see the selfie,NA
170,Q8_2,Issues: (170)-I cannot see the selfie,NA
171,Q8_2,Issues: (171)-I cannot see the selfie,NA
172,Q8_2,Issues: (172)-I cannot see the selfie,NA
173,Q8_2,Issues: (173)-I cannot see the selfie,NA
174,Q8_2,Issues: (174)-I cannot see the selfie,NA
175,Q8_2,Issues: (175)-I cannot see the selfie,NA
176,Q8_2,Issues: (176)-I cannot see the selfie,NA
177,Q8_2,Issues: (177)-I cannot see the selfie,NA
178,Q8_2,Issues: (178)-I cannot see the selfie,NA
